*Papiine alphaherpesvirus 2*,*Herpesviridae*,*Simplexvirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Papiine gammaherpesvirus 1*,*Herpesviridae*,*Lymphocryptovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Paraguayan mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Parapoxvirus of red deer in New Zealand*,*Poxviridae*,*Parapoxvirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Parechovirus B*,*Picornaviridae*,*Parechovirus*,Rodentia,False,True,"Fevola C, Rossi C, Rosà R, Nordström Å, Ecke F, Magnusson M, Miller AL, Niemimaa J, Olsson GE, Jääskeläinen AJ, Hörnfeldt B, Henttonen H, Hauffe HC (2017). Distribution and Seasonal Variation of Ljungan Virus in Bank Voles (Myodes Glareolus) in Fennoscandia. _Journal of Wildlife Diseases_, *53*(3), 552-560. ISSN 0090-3558, doi: 10.7589/2016-06-145.",
*Pegivirus A*,*Flaviviridae*,*Pegivirus*,Primates,False,False,"Smith DB, Becher P, Bukh J, Gould EA, Meyers G, Monath T, Muerhoff AS, Pletnev A, Rico-Hesse R, Stapleton JT, Simmonds P (2016). Proposed Update to the Taxonomy of the Genera Hepacivirus and Pegivirus within the Flaviviridae Family. _Journal of General Virology_, *97*(11), 2894-2907. ISSN 14652099, doi: 10.1099/jgv.0.000612.",
*Pegivirus A*,*Flaviviridae*,*Pegivirus*,Chiroptera,False,False,"Smith DB, Becher P, Bukh J, Gould EA, Meyers G, Monath T, Muerhoff AS, Pletnev A, Rico-Hesse R, Stapleton JT, Simmonds P (2016). Proposed Update to the Taxonomy of the Genera Hepacivirus and Pegivirus within the Flaviviridae Family. _Journal of General Virology_, *97*(11), 2894-2907. ISSN 14652099, doi: 10.1099/jgv.0.000612.

Quan P, Firth C, Conte JM, Williams SH, Zambrana-torrelio CM (2012). Bats Are a Major Natural Reservoir for Hepaciviruses and Pegiviruses. _Proceedings of the National Academy of Sciences_, *110*, 3-8. ISSN 1091-6490, doi: 10.1073/pnas.1303037110.",
*Pegivirus C*,*Flaviviridae*,*Pegivirus*,Primates,False,True,"Smith DB, Becher P, Bukh J, Gould EA, Meyers G, Monath T, Muerhoff AS, Pletnev A, Rico-Hesse R, Stapleton JT, Simmonds P (2016). Proposed Update to the Taxonomy of the Genera Hepacivirus and Pegivirus within the Flaviviridae Family. _Journal of General Virology_, *97*(11), 2894-2907. ISSN 14652099, doi: 10.1099/jgv.0.000612.",
*Pegivirus E*,*Flaviviridae*,*Pegivirus*,Perissodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Peruvian horse sickness virus*,*Reoviridae*,*Orbivirus*,Cetartiodactyla,True,False,"Méndez-López MR, Attoui H, Florin D, Calisher CH, Florian-Carrillo JC, Montero S (2015). Association of Vectors and Environmental Conditions during the Emergence of Peruvian Horse Sickness Orbivirus and Yunnan Orbivirus in Northern Peru. _Journal of Vector Ecology_, *40*(2), 355-363. ISSN 19487134, doi: 10.1111/jvec.12174.","Méndez-López MR, Attoui H, Florin D, Calisher CH, Florian-Carrillo JC, Montero S (2015). Association of Vectors and Environmental Conditions during the Emergence of Peruvian Horse Sickness Orbivirus and Yunnan Orbivirus in Northern Peru. _Journal of Vector Ecology_, *40*(2), 355-363. ISSN 19487134, doi: 10.1111/jvec.12174."
*Phnom Penh bat virus*,*Flaviviridae*,*Flavivirus*,Chiroptera,False,False,"Blitvich BJ, Firth AE (2017). A Review of Flaviviruses That Have No Known Arthropod Vector. _Viruses_, *9*(6), 1-25. ISSN 19994915, doi: 10.3390/v9060154.","Blitvich BJ, Firth AE (2017). A Review of Flaviviruses That Have No Known Arthropod Vector. _Viruses_, *9*(6), 1-25. ISSN 19994915, doi: 10.3390/v9060154."
*Phocid alphaherpesvirus 1*,*Herpesviridae*,*Varicellovirus*,Carnivora,False,False,"Gaskell R, Willoughby K (1999). Herpesviruses of Carnivores. _Veterinary Microbiology_, *69*(1-2), 73-88. ISSN 03781135, doi: 10.1016/S0378-1135(99)00092-9.",
*Phocine morbillivirus*,*Paramyxoviridae*,*Morbillivirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Cali mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Pipapillomavirus 1*,*Papillomaviridae*,*Pipapillomavirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.

Bernard HU, Burk RD, Chen Z, van Doorslaer K, zur Hausen H, de Villiers EM (2010). Classification of Papillomaviruses (PVs) Based on 189 PV Types and Proposal of Taxonomic Amendments. _Virology_, *401*(1), 70-79. ISSN 00426822, doi: 10.1016/j.virol.2010.02.002.",
*Pipistrellus bat coronavirus HKU5*,*Coronaviridae*,*Betacoronavirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Pirital mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Pixuna virus*,*Togaviridae*,*Alphavirus*,Rodentia,True,True,"Pisano MB, Ré VE, D́iaz LA, Faŕias A, Stein M, Sanchez-Seco MP, Tenorio A, Almirón WR, Contigiani MS (2010). Enzootic Activity of Pixuna and Rio Negro Viruses (Venezuelan Equine Encephalitis Complex) in a Neotropical Region of Argentina. _Vector borne and zoonotic diseases (Larchmont, N.Y.)_, *10*(2), 199-201. ISSN 1557-7759, doi: 10.1089/vbz.2008.0156.","Pisano MB, Ré VE, D́iaz LA, Faŕias A, Stein M, Sanchez-Seco MP, Tenorio A, Almirón WR, Contigiani MS (2010). Enzootic Activity of Pixuna and Rio Negro Viruses (Venezuelan Equine Encephalitis Complex) in a Neotropical Region of Argentina. _Vector borne and zoonotic diseases (Larchmont, N.Y.)_, *10*(2), 199-201. ISSN 1557-7759, doi: 10.1089/vbz.2008.0156."
*Pongine gammaherpesvirus 2*,*Herpesviridae*,*Lymphocryptovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Porcine circovirus 1*,*Circoviridae*,*Circovirus*,Cetartiodactyla,False,False,"Allan GM, Ellis JA (2000). Porcine Circoviruses: A Review. _Journal of Veterinary Diagnostic Investigation_, *12*(1), 3-14. ISSN 10406387, doi: 10.1177/104063870001200102.",
*Porcine circovirus 2*,*Circoviridae*,*Circovirus*,Cetartiodactyla,False,False,"Ruiz-Fons F, Segalés J, Gortázar C (2008). A Review of Viral Diseases of the European Wild Boar: Effects of Population Dynamics and Reservoir Role. _Veterinary Journal_, *176*(2), 158-169. ISSN 10900233, doi: 10.1016/j.tvjl.2007.02.017.",
*Porcine epidemic diarrhea virus*,*Coronaviridae*,*Alphacoronavirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Porcine mastadenovirus A*,*Adenoviridae*,*Mastadenovirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Porcine mastadenovirus B*,*Adenoviridae*,*Mastadenovirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Porcine mastadenovirus C*,*Adenoviridae*,*Mastadenovirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Betaarterivirus suid 1*,*Arteriviridae*,*Betaarterivirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Porcine respirovirus 1*,*Paramyxoviridae*,*Respirovirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Porcine orthorubulavirus*,*Paramyxoviridae*,*Orthorubulavirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Porcine torovirus*,*Tobaniviridae*,*Torovirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Porcine type-C oncovirus*,*Retroviridae*,*Gammaretrovirus*,Cetartiodactyla,False,False,"Yudin NS, Aitnazarov RB, Ermolaev VI (2011). Porcine Endogenous Retroviruses: What Are the Risks of Infection Transmission in Xenotransplantation? _Russian Journal of Genetics: Applied Research_, *1*(6), 532-539. doi: 10.1134/S207905971106013X.",
*Possum atadenovirus A*,*Adenoviridae*,*Atadenovirus*,Diprotodontia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Powassan virus*,*Flaviviridae*,*Flavivirus*,Rodentia,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Primate erythroparvovirus 2*,*Parvoviridae*,*Erythroparvovirus*,Primates,False,False,"Brown KE, Young NS (1997). The Simian Parvoviruses. _Reviews in Medical Virology_, *7*(4), 211-218. ISSN 10529276.",
*Primate erythroparvovirus 3*,*Parvoviridae*,*Erythroparvovirus*,Primates,False,False,"Brown KE, Young NS (1997). The Simian Parvoviruses. _Reviews in Medical Virology_, *7*(4), 211-218. ISSN 10529276.",
*Primate erythroparvovirus 4*,*Parvoviridae*,*Erythroparvovirus*,Primates,False,False,"Brown KE, Young NS (1997). The Simian Parvoviruses. _Reviews in Medical Virology_, *7*(4), 211-218. ISSN 10529276.",
*Primate T-lymphotropic virus 1*,*Retroviridae*,*Deltaretrovirus*,Primates,False,True,"Verdonck K, González E, Van Dooren S, Vandamme AM, Vanham G, Gotuzzo E (2007). Human T-Lymphotropic Virus 1: Recent Knowledge about an Ancient Infection. _Lancet Infectious Diseases_, *7*(4), 266-281. ISSN 14733099, doi: 10.1016/S1473-3099(07)70081-6.",
*Primate T-lymphotropic virus 2*,*Retroviridae*,*Deltaretrovirus*,Primates,False,True,"Verdonck K, González E, Van Dooren S, Vandamme AM, Vanham G, Gotuzzo E (2007). Human T-Lymphotropic Virus 1: Recent Knowledge about an Ancient Infection. _Lancet Infectious Diseases_, *7*(4), 266-281. ISSN 14733099, doi: 10.1016/S1473-3099(07)70081-6.",
*Primate T-lymphotropic virus 3*,*Retroviridae*,*Deltaretrovirus*,Primates,False,True,"Sintasath DM, Wolfe ND, LeBreton M, Jia H, Garcia AD, Diffo JLD, Tamoufe U, Carr JK, Folks TM, Mpoudi-Ngole E, Burke DS, Heneine W, Switzer WM (2009). Simian T-Lymphotropic Virus Diversity among Nonhuman Primates, Cameroon. _Emerging Infectious Diseases_, *15*(2), 175-184. ISSN 10806040, doi: 10.3201/eid1502.080584.",
*Pestivirus E*,*Flaviviridae*,*Pestivirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Prospect Hill orthohantavirus*,*Hantaviridae*,*Orthohantavirus*,Rodentia,False,False,"Shapshak P, Sinnott JT, Somboonwit C, Kuhn JH (eds.) (2015). _Global Virology I: Identifying and Investigating Viral Diseases_. Springer, New York. ISBN 978-1-4939-2410-3, doi: 10.1007/978-1-4939-2410-3.",
*Pseudocowpox virus*,*Poxviridae*,*Parapoxvirus*,Cetartiodactyla,False,True,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Puma lentivirus*,*Retroviridae*,*Lentivirus*,Carnivora,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Puumala orthohantavirus*,*Hantaviridae*,*Orthohantavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Qalyub orthonairovirus*,*Nairoviridae*,*Orthonairovirus*,Rodentia,True,False,"Miller BR, Loomis R, Dejean A, Hoogstraal H (1985). Experimental Studies on the Replication and Dissemination of Qalyub Virus (Bunyaviridae: Nairovirus) in the Putative Tick Vector, Ornithodoros (Pavlovskyella) Erraticus. _American Journal of Tropical Medicine and Hygiene_, *34*(1), 180-187. ISSN 00029637, doi: 10.4269/ajtmh.1985.34.180.","Miller BR, Loomis R, Dejean A, Hoogstraal H (1985). Experimental Studies on the Replication and Dissemination of Qalyub Virus (Bunyaviridae: Nairovirus) in the Putative Tick Vector, Ornithodoros (Pavlovskyella) Erraticus. _American Journal of Tropical Medicine and Hygiene_, *34*(1), 180-187. ISSN 00029637, doi: 10.4269/ajtmh.1985.34.180."
*Rabbit fibroma virus*,*Poxviridae*,*Leporipoxvirus*,Lagomorpha,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Rabbit hemorrhagic disease virus*,*Caliciviridae*,*Lagovirus*,Lagomorpha,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Rabies lyssavirus*,*Rhabdoviridae*,*Lyssavirus*,Carnivora,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Rabies lyssavirus*,*Rhabdoviridae*,*Lyssavirus*,Chiroptera,False,True,"Rupprecht CE, Hanlon CA, Hemachudha T (2002). Rabies Re-Examined. _The Lancet infectious diseases_, *2*(6), 327-343. ISSN 1473-3099.",
*Raccoonpox virus*,*Poxviridae*,*Orthopoxvirus*,Carnivora,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Rhinolophus bat coronavirus HKU2*,*Coronaviridae*,*Alphacoronavirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Rift Valley fever phlebovirus*,*Phenuiviridae*,*Phlebovirus*,Cetartiodactyla,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Rinderpest morbillivirus*,*Paramyxoviridae*,*Morbillivirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Rio Bravo virus*,*Flaviviridae*,*Flavivirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Rio Negro virus*,*Togaviridae*,*Alphavirus*,Rodentia,True,False,"Pisano MB, Ré VE, D́iaz LA, Faŕias A, Stein M, Sanchez-Seco MP, Tenorio A, Almirón WR, Contigiani MS (2010). Enzootic Activity of Pixuna and Rio Negro Viruses (Venezuelan Equine Encephalitis Complex) in a Neotropical Region of Argentina. _Vector borne and zoonotic diseases (Larchmont, N.Y.)_, *10*(2), 199-201. ISSN 1557-7759, doi: 10.1089/vbz.2008.0156.","Pisano MB, Ré VE, D́iaz LA, Faŕias A, Stein M, Sanchez-Seco MP, Tenorio A, Almirón WR, Contigiani MS (2010). Enzootic Activity of Pixuna and Rio Negro Viruses (Venezuelan Equine Encephalitis Complex) in a Neotropical Region of Argentina. _Vector borne and zoonotic diseases (Larchmont, N.Y.)_, *10*(2), 199-201. ISSN 1557-7759, doi: 10.1089/vbz.2008.0156."
*Rodent protoparvovirus 1*,*Parvoviridae*,*Protoparvovirus*,Rodentia,False,False,"Cotmore SF, Agbandje-McKenna M, Chiorini JA, Mukha DV, Pintel DJ, Qiu J, Soderlund-Venermo M, Tattersall P, Tijssen P, Gatherer D, Davison AJ (2014). The Family Parvoviridae. _Archives of Virology_, *159*(5), 1239-1247. ISSN 03048608, doi: 10.1007/s00705-013-1914-1.

Becker SD, Bennett M, Stewart JP, Hurst JL (2007). Serological Survey of Virus Infection among Wild House Mice (Mus Domesticus) in the UK. _Laboratory Animals_, *41*(2), 229-238.",
*Rodent protoparvovirus 2*,*Parvoviridae*,*Protoparvovirus*,Rodentia,False,False,"Ball-Goodrich LJ, Leland SE, a Johnson E, Paturzo FX, Jacoby RO (1998). Rat Parvovirus Type 1: The Prototype for a New Rodent Parvovirus Serogroup. _Journal of virology_, *72*(4), 3289-99. ISSN 0022-538X.",
*Ross River virus*,*Togaviridae*,*Alphavirus*,Cetartiodactyla,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Ross River virus*,*Togaviridae*,*Alphavirus*,Diprotodontia,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Rotavirus A*,*Reoviridae*,*Rotavirus*,Cetartiodactyla,False,True,"Holmes IH (1983). Rotaviruses. In Joklik WK (ed.), _The Reoviridae_, 359-423. Plenum Press, New York. ISBN 0-306-42344-0.

Martella V, Bányai K, Matthijnssens J, Buonavoglia C, Ciarlet M (2010). Zoonotic Aspects of Rotaviruses. _Veterinary Microbiology_, *140*(3-4), 246-255. ISSN 03781135, doi: 10.1016/j.vetmic.2009.08.028.",
*Rotavirus A*,*Reoviridae*,*Rotavirus*,Galliformes,False,True,"Holmes IH (1983). Rotaviruses. In Joklik WK (ed.), _The Reoviridae_, 359-423. Plenum Press, New York. ISBN 0-306-42344-0.

Dhama K, Saminathan M, Karthik K, Tiwari R, Shabbir MZ, Kumar N, Malik YS, Singh RK (2015). Avian Rotavirus Enteritis – an Updated Review. _Veterinary Quarterly_, *35*(3), 142-158. ISSN 18755941, doi: 10.1080/01652176.2015.1046014.

Martella V, Bányai K, Matthijnssens J, Buonavoglia C, Ciarlet M (2010). Zoonotic Aspects of Rotaviruses. _Veterinary Microbiology_, *140*(3-4), 246-255. ISSN 03781135, doi: 10.1016/j.vetmic.2009.08.028.",
*Rotavirus A*,*Reoviridae*,*Rotavirus*,Primates,False,True,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Rotavirus B*,*Reoviridae*,*Rotavirus*,Cetartiodactyla,False,True,"Holmes IH (1983). Rotaviruses. In Joklik WK (ed.), _The Reoviridae_, 359-423. Plenum Press, New York. ISBN 0-306-42344-0.

Brown DW, Beards GM, Guang-Mu C, Flewett TH (1987). Prevalence of Antibody to Group B (Atypical) Rotavirus in Humans and Animals. _Journal of Clinical Microbiology_, *25*(2), 316-319. ISSN 00951137.

Vlasova A, Amimo J, Saif L (2017). Porcine Rotaviruses: Epidemiology, Immune Responses and Control Strategies. _Viruses_, *9*(3), 48. ISSN 1999-4915, doi: 10.3390/v9030048.",
*Rotavirus C*,*Reoviridae*,*Rotavirus*,Cetartiodactyla,False,True,"Holmes IH (1983). Rotaviruses. In Joklik WK (ed.), _The Reoviridae_, 359-423. Plenum Press, New York. ISBN 0-306-42344-0.

Tsunemitsu H, Jiang B, Saif LJ (1992). Detection of Group C Rotavirus Antigens and Antibodies in Animals and Humans by Enzyme-Linked Immunosorbent Assays. _J Clin Microbiol_, *30*(8), 2129-2134.

Rahman M, Banik S, Faruque ASG, Taniguchi K, Sack DA, Ranst MV, Azim T (2005). Detection and Characterization of Human Group C Rotaviruses in Bangladesh. _Society_, *43*(9), 4460-4465. doi: 10.1128/JCM.43.9.4460.

Vlasova A, Amimo J, Saif L (2017). Porcine Rotaviruses: Epidemiology, Immune Responses and Control Strategies. _Viruses_, *9*(3), 48. ISSN 1999-4915, doi: 10.3390/v9030048.",
*Rousettus bat coronavirus HKU9*,*Coronaviridae*,*Betacoronavirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Brazilian mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Saguinine gammaherpesvirus 1*,*Herpesviridae*,,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Saimiriine alphaherpesvirus 1*,*Herpesviridae*,*Simplexvirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Saimiriine gammaherpesvirus 2*,*Herpesviridae*,*Rhadinovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Sakobuvirus A*,*Picornaviridae*,*Sakobuvirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Sal Vieja virus*,*Flaviviridae*,*Flavivirus*,Rodentia,False,False,"Blitvich BJ, Firth AE (2017). A Review of Flaviviruses That Have No Known Arthropod Vector. _Viruses_, *9*(6), 1-25. ISSN 19994915, doi: 10.3390/v9060154.","Blitvich BJ, Firth AE (2017). A Review of Flaviviruses That Have No Known Arthropod Vector. _Viruses_, *9*(6), 1-25. ISSN 19994915, doi: 10.3390/v9060154."
*San Perlita virus*,*Flaviviridae*,*Flavivirus*,Rodentia,False,False,"Blitvich BJ, Firth AE (2017). A Review of Flaviviruses That Have No Known Arthropod Vector. _Viruses_, *9*(6), 1-25. ISSN 19994915, doi: 10.3390/v9060154.","Blitvich BJ, Firth AE (2017). A Review of Flaviviruses That Have No Known Arthropod Vector. _Viruses_, *9*(6), 1-25. ISSN 19994915, doi: 10.3390/v9060154."
*Sapelovirus A*,*Picornaviridae*,*Sapelovirus*,Cetartiodactyla,False,False,"Son KY, Kim DS, Matthijnssens J, Kwon HJ, Park JG, Hosmillo M, Alfajaro MM, Ryu EH, Kim JY, Kang MI, Cho KO (2014). Molecular Epidemiology of Korean Porcine Sapeloviruses. _Archives of Virology_, *159*(5), 1175-1180. ISSN 03048608, doi: 10.1007/s00705-013-1901-6.",
*Sapporo virus*,*Caliciviridae*,*Sapovirus*,Cetartiodactyla,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
